"ID","Last Name","First Name","Team ID","Team Name","Status","Status Details","Position","Eligible Positions","Image"
"423.p.31868","Samuel","Deebo","423.l.807652.t.3","Air Jordan Love","Available","","W/R/T","WR,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/r732bfmrBbvxWtLMTRObGg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08212023/31868.png"
"423.p.34088","Doubs","Romeo","423.l.807652.t.3","Air Jordan Love","Available","","W/R/T","WR,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/sgfntJatLq7lgt2hGcPXBQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08302023/34088.png"
"423.p.31833","Murray","Kyler","423.l.807652.t.3","Air Jordan Love","Available","","Q/W/R/T","QB,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/R_IC6xsqlk4N2T1U4k2Y4A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08212023/31833.png"
"423.p.32696","Love","Jordan","423.l.807652.t.3","Air Jordan Love","Available","","BN","QB,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/hdyXJoH0IAQuI7gsbtjD4Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08302023/32696.png"
"423.p.33963","London","Drake","423.l.807652.t.3","Air Jordan Love","Available","","BN","WR,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/I2R4uFJcaejHiOMt_q6tIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08192022/33963.png"
"423.p.30136","Engram","Evan","423.l.807652.t.3","Air Jordan Love","Available","","BN","TE,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/o6Ww.Q9ytv48B9LNAHMv8A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09022022/30136.png"
"423.p.40063","Reed","Jayden","423.l.807652.t.3","Air Jordan Love","Available","","BN","WR,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/TsWwmSzF6PfR15Jd8oZQ4A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08152023/40063.png"
"423.p.40118","Achane","De'Von","423.l.807652.t.3","Air Jordan Love","Out","O - Knee","BN","RB,W/R/T,Q/W/R/T,IR","https://s.yimg.com/iu/api/res/1.2/jC88IUunXzlnbnUq1GyzlA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08102023/40118.png"
"423.p.33477","Collins","Nico","423.l.807652.t.3","Air Jordan Love","Available","","BN","WR,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/Pw4P.sDqOulYFOpgaRiAoQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08312023/33477.png"
"423.p.31137","Carlson","Daniel","423.l.807652.t.3","Air Jordan Love","Available","","K","K","https://s.yimg.com/iu/api/res/1.2/.a2HOxtmqRtFuKC_nfPFzw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08292023/31137.png"
"423.p.100006","","Dallas","423.l.807652.t.3","Air Jordan Love","Available","","DEF","DEF","https://s.yimg.com/cv/apiv2/default/nfl/20200908/50x50/cr/cowboys.png"
"423.p.100030","","Jacksonville","423.l.807652.t.3","Air Jordan Love","Available","","DEF","DEF","https://s.yimg.com/xe/ipt/50x50w.3.gif"
"423.p.100021","","Philadelphia","423.l.807652.t.3","Air Jordan Love","Available","","BN","DEF","https://s.yimg.com/lq/i/us/sp/v/nfl/teams/1/50x50w/phi.gif"
"423.p.30295","Jones","Aaron","423.l.807652.t.3","Air Jordan Love","Out","O - Knee - MCL","IR","RB,W/R/T,Q/W/R/T,IR","https://s.yimg.com/iu/api/res/1.2/ez8dGQIh4snWNJ.0GsSe3Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08302022/30295.png"
"423.p.34063","Pierce","Dameon","423.l.807652.t.3","Air Jordan Love","Available","","IR","RB,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/6uTMHLmJ.htqTSnTkCl6nQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08312023/34063.png"
"423.p.30971","Mayfield","Baker","423.l.807652.t.4","Kirk On Dylan's Team","Available","","QB","QB,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/EAjxqmkTiG_eTzrzg.7H6A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07272023/30971.png"
"423.p.27535","Evans","Mike","423.l.807652.t.4","Kirk On Dylan's Team","Available","","WR","WR,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/.7Fzudy9HGhlMQCxWxBAEg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08182023/27535.png"
"423.p.30996","Ridley","Calvin","423.l.807652.t.4","Kirk On Dylan's Team","Available","","WR","WR,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/YiOVcPN_6AWTwPob4gWpRg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/12072022/30996.png"
"423.p.31017","Kirk","Christian","423.l.807652.t.4","Kirk On Dylan's Team","Available","","WR","WR,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/ogMTj3RhtFvF1YX2fEoWDg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08312023/31017.png"
"423.p.29399","Hill","Tyreek","423.l.807652.t.4","Kirk On Dylan's Team","Available","","WR","WR,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/IziJ.2wiZw0IpFOiD2kLsg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09092022/29399.png"
"423.p.30423","Ekeler","Austin","423.l.807652.t.4","Kirk On Dylan's Team","Available","","RB","RB,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/E9JI95beWmp2p9zU7ulSLg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08282023/30423.png"
"423.p.33413","Etienne Jr.","Travis","423.l.807652.t.4","Kirk On Dylan's Team","Available","","RB","RB,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/rk88YSdu8rdsYORayBuXGA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08312023/33413.png"
"423.p.34120","Williams","Kyren","423.l.807652.t.4","Kirk On Dylan's Team","Available","","RB","RB,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/Lj0ShQWk.ilrquMgP.qf9w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08252023/34120.png"
"423.p.26686","Kelce","Travis","423.l.807652.t.4","Kirk On Dylan's Team","Available","","TE","TE,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/rmHNn4lM75kmE8X4unz4DA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08302023/26686.png"
"423.p.34007","Pickens","George","423.l.807652.t.4","Kirk On Dylan's Team","Available","","W/R/T","WR,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/taFjxSqRts31CE28i5kqYg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08212023/34007.png"
"423.p.30121","McCaffrey","Christian","423.l.807652.t.4","Kirk On Dylan's Team","Available","","W/R/T","RB,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/NMM4SpK6RcmQaRbcmxcRUA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07262023/30121.png"
"423.p.32704","Pittman Jr.","Michael","423.l.807652.t.4","Kirk On Dylan's Team","Available","","W/R/T","WR,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/aKVf3jXhL1bRWRN5yveOLw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09042023/32704.png"
"423.p.30248","Dobbs","Joshua","423.l.807652.t.4","Kirk On Dylan's Team","Available","","Q/W/R/T","QB,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/ZpS0w9R3NDxDxbdRjYNNYA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/10312023/30248.png"
"423.p.33996","Walker III","Kenneth","423.l.807652.t.4","Kirk On Dylan's Team","Out","O - Oblique","BN","RB,W/R/T,Q/W/R/T,IR","https://s.yimg.com/iu/api/res/1.2/P3hgQ_501q_FSeopp00fXQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07252023/33996.png"
"423.p.31902","Henderson Jr.","Darrell","423.l.807652.t.4","Kirk On Dylan's Team","NotAvailable","NA","BN","RB,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/.ivKleX_iSrW_Bm1WvJDoQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/10232023/31902.png"
"423.p.32782","Kelley","Joshua","423.l.807652.t.4","Kirk On Dylan's Team","Available","","BN","RB,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/H1s9IbJfh6bb3J1On8rDAQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08282023/32782.png"
"423.p.31107","Schultz","Dalton","423.l.807652.t.4","Kirk On Dylan's Team","Available","","BN","TE,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/GRXFaVf55AiYPAIq7QSSSw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/10242023/31107.png"
"423.p.33403","Jones","Mac","423.l.807652.t.4","Kirk On Dylan's Team","Available","","BN","QB,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/Q.FIzKD0c4KcMifBu5AoBg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08232023/33403.png"
"423.p.32843","Mooney","Darnell","423.l.807652.t.4","Kirk On Dylan's Team","Available","","BN","WR,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/me2nDi6x1.rrSh9ds7UU6Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08232023/32843.png"
"423.p.32685","Jeudy","Jerry","423.l.807652.t.4","Kirk On Dylan's Team","Available","","BN","WR,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/HaRR5lkNrgtkiL_aUyhIbg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08292023/32685.png"
"423.p.33537","McPherson","Evan","423.l.807652.t.4","Kirk On Dylan's Team","Available","","K","K","https://s.yimg.com/iu/api/res/1.2/5F72_yCNrcOz4tF_AkR6Kg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08242023/33537.png"
"423.p.100013","","Las Vegas","423.l.807652.t.4","Kirk On Dylan's Team","Available","","DEF","DEF","https://s.yimg.com/lq/i/us/sp/v/nfl/teams/1/50x50w/oak.gif"
"423.p.100026","","Seattle","423.l.807652.t.4","Kirk On Dylan's Team","Available","","DEF","DEF","https://s.yimg.com/lq/i/us/sp/v/nfl/teams/1/50x50w/sea.gif"
"423.p.29235","Goff","Jared","423.l.807652.t.5","Elways Wild Horses","Available","","QB","QB,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/PPZidVKgBCXzMjVMeRh.sw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08302023/29235.png"
"423.p.28392","Cooper","Amari","423.l.807652.t.5","Elways Wild Horses","Questionable","Q - Ribs","WR","WR,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/3d30xZgFowL68QHTWp26QA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08252023/28392.png"
"423.p.33393","Chase","Ja'Marr","423.l.807652.t.5","Elways Wild Horses","Available","","WR","WR,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/2hPjVlCv_jfNk4EiRrVsXw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08242023/33393.png"
"423.p.31896","Metcalf","DK","423.l.807652.t.5","Elways Wild Horses","Available","","WR","WR,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/fQ3vz6SwKcRb0sOGr6xjUA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07252023/31896.png"
"423.p.30153","Samuel","Curtis","423.l.807652.t.5","Elways Wild Horses","Available","","WR","WR,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/3RkjwLTDVeSKnGZAIaPL0Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08172023/30153.png"
"423.p.30154","Cook","Dalvin","423.l.807652.t.5","Elways Wild Horses","Available","","RB","RB,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/mBCDbe.xq3qZZYznT7ckMQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09152023/30154.png"
"423.p.31885","Sanders","Miles","423.l.807652.t.5","Elways Wild Horses","Available","","RB","RB,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/9lD_ronp9xhQnVee4jjypA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07272023/31885.png"
"423.p.31906","Singletary","Devin","423.l.807652.t.5","Elways Wild Horses","Available","","RB","RB,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/LMpPye7SYD_pdMkNv1oQpQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/10242023/31906.png"
"423.p.31056","Andrews","Mark","423.l.807652.t.5","Elways Wild Horses","Injured","IR - Ankle","TE","TE,W/R/T,Q/W/R/T,IR","https://s.yimg.com/iu/api/res/1.2/ZxeHewNVeZhU3NRWYHHHUg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08222023/31056.png"
"423.p.34054","Robinson","Brian","423.l.807652.t.5","Elways Wild Horses","Available","","W/R/T","RB,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/Ryadq.naQHcX5OZnqTXSZQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08172023/34054.png"
"423.p.34447","Warren","Jaylen","423.l.807652.t.5","Elways Wild Horses","Available","","W/R/T","RB,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/_WtLXhDZpAlcTEE2EkJiCg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09062022/34447.png"
"423.p.40097","Dell","Tank","423.l.807652.t.5","Elways Wild Horses","Available","","W/R/T","WR,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/1_6ah5.RIsvsP0bqGXQjoQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08152023/40097.png"
"423.p.33389","Lawrence","Trevor","423.l.807652.t.5","Elways Wild Horses","Available","","Q/W/R/T","QB,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/kytzh93UrKBHXAQUHnFZXQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08312023/33389.png"
"423.p.33508","Stevenson","Rhamondre","423.l.807652.t.5","Elways Wild Horses","Available","","BN","RB,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/jfv9oPuJEqvcdaBTtVswlQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08232023/33508.png"
"423.p.32703","Higgins","Tee","423.l.807652.t.5","Elways Wild Horses","Out","O - Hamstring","BN","WR,W/R/T,Q/W/R/T,IR","https://s.yimg.com/iu/api/res/1.2/Y9jo_hK_xdTHeqMSGGSObQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08242023/32703.png"
"423.p.32756","Moss","Zack","423.l.807652.t.5","Elways Wild Horses","Available","","BN","RB,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/WxwF7udgeEEeuQ0Wdmo85w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08172023/32756.png"
"423.p.32723","Hurts","Jalen","423.l.807652.t.5","Elways Wild Horses","Available","","BN","QB,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/ujyYPM4olVg1EDnXzQUgGw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08222023/32723.png"
"423.p.33399","Fields","Justin","423.l.807652.t.5","Elways Wild Horses","Available","","BN","QB,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/VjjlGAXsrAgVfMd3D0v3gw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08232023/33399.png"
"423.p.27564","Carr","Derek","423.l.807652.t.5","Elways Wild Horses","Available","","BN","QB,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/k2EXQR3Hz7GtngIYEn3VIQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08082023/27564.png"
"423.p.32858","Bass","Tyler","423.l.807652.t.5","Elways Wild Horses","Available","","K","K","https://s.yimg.com/iu/api/res/1.2/ZGjk39AFUGexT0Lv6qO0EQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08222023/32858.png"
"423.p.100025","","San Francisco","423.l.807652.t.5","Elways Wild Horses","Available","","DEF","DEF","https://s.yimg.com/lq/i/us/sp/v/nfl/teams/1/50x50w/sfo.gif"
